,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name
357,357,78.439,79.431,"Yah ŋilh sǣywi ŋanih,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/357.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/357.log
358,358,79.431,82.728,syudǣnda poŋgăna padda tiki piidămda soyaba lăbtorta ŋǣwi.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/358.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/358.log
359,359,82.728,84.898, ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/359.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/359.log
360,360,84.898,85.98700000000001,"ǣwuwnanda aya, Siirtyar,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/360.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/360.log
361,361,85.98700000000001,86.41799999999999,tika maqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/361.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/361.log
362,362,86.41799999999999,87.43299999999999,«Ŋămgǣ tyukŏona mǣ̄n? » ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/362.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/362.log
363,363,88.992,89.834,"Ti, maqniwq:",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/363.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/363.log
364,364,90.157,91.415,"«Ti, yah ŋilh sǣyqnidamh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/364.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/364.log
365,365,91.415,91.944, sǣytadmh»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/365.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/365.log
366,366,91.944,92.363, maqniwh.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/366.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/366.log
367,367,93.68,94.803,"«Tyedah, maqnidă̌mh ŋamgǣ taryemh ǣnyakǣdmh?",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/367.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/367.log
368,368,94.803,95.117,"Maqnidă̌mh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/368.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/368.log
369,369,95.117,95.947," paryeŋodah_(paraŋodah) mǣnh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/369.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/369.log
370,370,95.947,97.561,"ayeradh yah paryǎh mǣnh tǣwăăbăt, ",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/370.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/370.log
371,371,97.561,98.143,"yalyah paryeŋodan_(paraŋodanh),",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/371.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/371.log
372,372,98.143,99.113,wadakoyemi tǣwrair. ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/372.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/372.log
373,373,99.113,99.362,Maqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/373.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/373.log
374,374,99.362,100.083,«Yah ŋilh sǣytadmh».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/374.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/374.log
375,375,103.07,104.14,«Tiki padăr ŋămgǣr?»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/375.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/375.log
376,376,104.833,105.586,"«Ŋa,  padmi, maqniwq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/376.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/376.log
377,377,105.586,106.137,tănya tǣwrad.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/377.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/377.log
378,378,106.137,107.633,"ayeradh paryeŋoda ărta tyenyewa, maqniwq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/378.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/378.log
379,379,107.633,108.815, ti ŋǣqniwh ărta mandawa. ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/379.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/379.log
380,380,109.594,110.479,«Niw ǣtăŋguq» ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/380.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/380.log
381,381,111.774,112.86, Ti syurămbăda aiwă.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/381.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/381.log
382,382,113.875,115.04,Tămna ǣqniwh tăkawaad(tikăăwaad).,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/382.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/382.log
383,383,116.801,120.171,  Syanrinda ponh mǣbq mimbqnanda ŋodh nyerănda nyana ŋobh myaq. ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/383.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/383.log
384,384,120.736,121.453,Nyenǣy myaq. ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/384.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/384.log
385,385,122.781,123.687,"Nyenǣy myaq aniq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/385.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/385.log
386,386,124.024,125.186,"nyenǣy myadikocya aniq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/386.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/386.log
387,387,126.096,127.318,nyonda nyayunda nǣbyowi.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/387.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/387.log
388,388,128.591,129.875,Tiki myath myath tyu.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/388.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/388.log
389,389,130.474,131.253,Ŋobh nye.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/389.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/389.log
390,390,133.375,134.391,"Ŋobh nye aniq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/390.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/390.log
391,391,135.852,136.89600000000002,"nyenǣy tumh mǣqmiq aniq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/391.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/391.log
392,392,136.89600000000002,138.785,tiki sidya ŋămyamda turinh păradambiiyuda.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/392.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/392.log
393,393,140.474,141.79,"Ŋaaq, tiki tukocyaănda.",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/393.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/393.log
394,394,143.55200000000002,144.283,«Ŋawo pǣrŋan?»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/394.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/394.log
395,395,145.24,146.172,"«Nisyǎrq, torowa.",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/395.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/395.log
396,396,146.172,146.995,"Maqniwq ti,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/396.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/396.log
397,397,146.995,148.047,"tarcya abcyǎŋgăna aŋguliwh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/397.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/397.log
398,398,148.047,149.276,tyuku ŋămyaayuni turinh ărwaŋaah.  ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/398.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/398.log
399,399,149.276,150.086,Maqniwq ancyerh ŋǣdaki?,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/399.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/399.log
400,400,151.42600000000002,152.793,"Maqniwq, Siirtyanh maqniw:",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/400.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/400.log
401,401,152.793,153.312,«Pǐr(pidăr) anyah pyar?»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/401.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/401.log
402,402,153.312,153.884,Maqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/402.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/402.log
403,403,154.72799999999998,155.782,«ayerăd paryeŋodanh miŋadmh».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/403.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/403.log
404,404,156.895,158.399,"«Wǣy yabtkoyenh wadămi tǣwrain,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/404.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/404.log
405,405,158.399,159.741,tyuku manʹ ancyerh ilyedmh tyedah. ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/405.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/405.log
406,406,162.029,165.19,"Tiki yaad ŋani yalyah syaărih unădh yadbăqnanda ŋodh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/406.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/406.log
407,407,165.19,166.602,ŋani ŋobh myadh nimnya ŋadimya.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/407.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/407.log
408,408,167.843,169.205,Nyonda si ŋanih tăqăyalʹnyah ŋǣwi. ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/408.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/408.log
409,409,170.622,171.84900000000002,"Nyonda si ŋanih tăqăyalʹnyah ŋǣwi aniq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/409.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/409.log
410,410,172.828,174.537,ŋobtiki nyenǣy tuda ŋǣwi myata.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/410.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/410.log
411,411,175.135,176.93900000000002,"Ti ŋǣǣ̌yuda tuh sidya ǣwuwna mǣwǣǣyudā aniq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/411.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/411.log
412,412,176.93900000000002,177.798,tuda tǣri ăŋărŋa.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/412.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/412.log
413,413,178.36700000000002,181.539,"Tăsiy nye ŋāwkamda tunh păradambida,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/413.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/413.log
414,414,181.539,182.772,ŋaaq turiănda.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/414.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/414.log
415,415,183.667,184.477,"Ti maqniwq mi,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/415.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/415.log
416,416,184.952,185.849,Siirtya maqniwq: «Ŋawo pǣrŋan?» ,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/416.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/416.log
417,417,185.849,186.429,Siirtyanh maqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/417.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/417.log
418,418,186.429,187.58,"«Torŏwah, Siirtya, anyah pyar?» ",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/418.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/418.log
419,419,188.156,188.614,Siirtya maqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/419.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/419.log
420,420,188.615,189.975,"«Mănʹ taki yesya arwmh wadăbăda maqniwq, ",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/420.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/420.log
421,421,189.975,191.367,ayeradh paryeŋodanh siqmi ŋǣdabta».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/421.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/421.log
422,422,191.889,193.391,"«uh yabtkoyen ŋuliq man-in, man-in:",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/422.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/422.log
423,423,193.391,194.761,"«Nyemh odāmh, ambi»",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/423.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/423.log
424,424,194.761,196.58900000000003," wadyet, siqmi wadyesq». ",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/424.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/424.log
425,425,201.31,202.637,Yadǣr-yanda syurtyarh ti ŋǣqniwh.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/425.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/425.log
